event_id,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor_1,assoc_actor1,inter1,actor2,assoc_actor2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM54611,03-January-2026,2026,1,Political violence,Battles,Armed clash,Dir-Issa Sub-Clan Militia (Somalia),,4,Military Forces of Somaliland (2024-),,1,14,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Jidhi,10.6227,43.0706,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, Dir-Issa sub-clans militias clashed with Somaliland security forces in Heemaal village near Jidhi town (Zeylac, Awdal). 13 soldiers were killed.",13,,1768354736
SOM54612,03-January-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Sub-Clan Militia (Somalia),,4,Dir-Issa Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Jidhi,10.6227,43.0706,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, Gadabuursi and Issa sub-clans militias of Dir clan clashed in Heemaal village near Jidhi town (Zeylac, Awdal). More than 20 people were killed and 30 others were injured.",20,,1768354736
SOM54696,03-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,6,,,0,60,,706,Eastern Africa,Somalia,Awdal,Borama,,Borama,9.9387,43.1839,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, residents protested in Borama town (Borama, Awdal), demanding the release of people arrested in last month's protest (coded separately).",0,crowd size=no report,1768354736
SOM54723,03-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,,,0,10,,706,Eastern Africa,Somalia,Bari,Bossaso,,Al Madow,11.1632,49.0395,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 3 January 2026, Puntland Dervish Forces were deployed in Al Madow area (Bossaso, Bari). The Puntland administration plans to launch offensive operations targeting Al Shabaab and Islamic State Somalia Province in the Al Madow region.",0,,1768354736
SOM54724,03-January-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, Al Shabaab clashed with government security forces (SNA) at a checkpoint in Belet Weyne town (Belet Weyne, Hiraan). 1 soldier was injured. Al Shabaab claimed responsibility.",0,,1768354736
SOM54725,03-January-2026,2026,1,Political violence,Battles,Armed clash,Bantu-Jareer-Weyne Seddex-Cumurow Sub-Clan Militia (Somalia),,4,Bantu-Jareer-Weyne Seddex-Cumurow Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, 2 of Bantu-Jareer-Weyne Seddex-Cumurow sub-clan militia clashed at the Bundaweyn area in Belet Weyne town (Belet Weyne, Hiraan). The motive was due to narcotics-related disputes. 2 people were injured.",0,,1768354736
SOM54726,03-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Buufow Bacaad,1.7493,44.7437,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, a roadside IED planted by Al Shabaab exploded, targeting AUSSOM UPDF convoy passing between K60 and Buufow Bacaad village (Marka, Lower Shabelle). The explosion struck and damaged one of the convoy trucks. Al Shabaab claimed to have killed and injured soldiers. Unspecified number of fatalities coded as 3.",3,,1768354736
SOM54727,03-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,,,0,10,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 3 January 2026, Puntland Dervish Force withdrew from Buuraha Cali Miskat (Qandala, Bari). The forces moved to join the planned offensive operations targeting Al Shabaab and Islamic State Somalia Province in the Al Madow region.",0,,1776191110
SOM54728,03-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),Military Forces of Somalia (2022-) Jubaland Security Force,1,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Hargeysa Yare,0.4474,42.7033,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) and Jubaland security forces convoy in the vicinity of Hargeysa Yare village (Jilib, Middle Juba). 3 soldiers were injured. Al Shabaab claimed responsibility.",0,,1768354736
SOM54729,03-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force; Military Forces of the United States (2025-),1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Hargeysa Yare,0.4474,42.7033,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, overnight, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Hargeysa Yare village (Jilib, Middle Juba). The operation was supported by airstrikes from US forces. 12 - 15 militants, including 3 senior members, were killed.",12,,1768354736
SOM54730,03-January-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a forward operation base in the Nation-Link neighborhood in Janaale town (Marka, Lower Shabelle). The clash was initiated with RPGs. There were no casualties. Al Shabaab claimed responsibility.",0,,1768354736
SOM54731,03-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force; Military Forces of the United States (2025-),1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, overnight, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Jilib town (Jilib, Middle Juba). The operation was supported by airstrikes from US forces. 15 - 17 militants were killed and 8 others were injured.",15,,1768354736
SOM54732,03-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-) Special Forces,,1,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, an IED planted by Al Shabaab exploded, targeting government security forces (Danab) convoy on the outskirts of Kamdade village near Jilib town (Jilib, Middle Shabelle). Al Shabaab claimed to have killed 6 soldiers and injured 7 others.",6,,1768354736
SOM54733,03-January-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,Al Shabaab,,2,28,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, overnight, US forces conducted airstrikes targeting Al Shabaab command site in the Warshada Shina area near Jilib town (Jilib, Middle Juba). More than 30 militants were killed, including several senior commanders.",30,,1768354736
SOM54734,03-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Wargaadhi,3.2033,46.5681,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 3 January 2026, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) convoy near Wargaadhi village (Cadale, Middle Shabelle). Al Shabaab claimed to have killed 2 soldiers and 1 other was injured.",2,,1768354736
SOM54613,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Bossaso,,Balade,11.2761,49.164,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, Puntland Dervish Force clashed with Islamic State Somalia Province in Shakaloniiyka village near Balade village (Bossaso, Bari). There were no casualties.",0,,1769546450
SOM54614,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, Puntland Dervish Force clashed with Islamic State Somalia Province in Buuraha Cali Miskat (Qandala, Bari). There were no casualties.",0,,1776191110
SOM54615,04-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Ceel Macaan,2.2444,45.6917,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 4 January 2026, more than 100 Al Shabaab were deployed in the forested area in the Tukiile area near Ceel Macaan village (Balcad, Middle Shabelle).",0,,1769546450
SOM54616,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Guriasamo,11.2729,49.7971,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, Puntland Dervish Force clashed with Islamic State Somalia Province in Guriasamo village (Qandala, Bari). There were no casualties.",0,,1776191110
SOM54617,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Hargeysa Yare,0.4474,42.7033,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, overnight, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Hargeysa Yare village (Jilib, Middle Juba). There were no casualties.",0,,1768354736
SOM54618,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, overnight, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Jilib town (Jilib, Middle Juba). An unknown number of Al Shabaab were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1768354736
SOM54619,04-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Kamdade village near Jilib town (Jilib, Middle Juba). There were no casualties.",0,,1768354736
SOM54620,04-January-2026,2026,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-),,1,Civilians (Somalia),,7,17,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Garasbaaley,2.0611,45.2589,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, government soldiers (SNA) opened heavy gunfire on civilian passengers in the Macaani neighborhood in Mogadishu - Garasbaaley (Banadir). 1 civilian was injured.",0,,1768354736
SOM54621,04-January-2026,2026,1,Political violence,Battles,Armed clash,Rahanweyn-Digil-Duubane-Darbane Sub-Clan Militia (Somalia),,4,Rahanweyn-Digil-Duubane-Darbane Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.53,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, 2 groups of Rahanweyn-Digil-Duubane-Darbane sub-clan militia clashed in Qoryooley town (Qoryooley, Lower Shabelle). The motive of the clash was unknown. 1 clan militia member was killed.",1,,1768354736
SOM54622,04-January-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Shalaambood,1.7087,44.6961,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, Al Shabaab clashed with government security forces (SNA) at a defensive base in the vicinity of Shalaambood town (Marka, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54623,04-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-),,1,,,0,10,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Sumadaale,2.9194,46.0998,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 4 January 2026, Al Shabaab gathered and established a checkpoint in the forested area in Sumadaale village (Cadale, Middle Shabelle).",0,,1768354736
SOM54624,04-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Warshiikh,2.2983,45.798,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 4 January 2026, more than 100 Al Shabaab were deployed in the forested area in the Tubyaalo area near Warshiikh village (Balcad, Middle Shabelle).",0,,1768354736
SOM54625,04-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-),,1,,,0,10,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 4 January 2026, government security forces (SNA) were deployed in Shaas'Qaate and Tiffow area near Xawaadleey village (Balcad, Middle Shabelle).",0,,1768354736
SOM54735,04-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Gedo,Baardheere,,Bardera,2.3385,42.2843,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, an IED planted by Al Shabaab exploded, targeting government soldiers (SNA) at a teashop in Bardera town (Baardheere, Gedo). Al Shabaab claimed to have killed 1 soldier.",1,,1768354736
SOM54736,04-January-2026,2026,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Darod-Marehan Sub-Clan Group (Somalia),7,37,Civilian targeting,706,Eastern Africa,Somalia,Gedo,Belet Xaawo,,Belet Xaawo,3.7807,41.8943,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, unidentified gunmen shot and killed a prominent local influencer from Darod-Marehan sub-clan in Belet Xaawo town (Belet Xaawo, Gedo). The attack is suspected to be political since the victim was popular on social media and frequently criticized various actors in the region, including the Federal Government of Somalia, Jubaland State, and Al Shabaab.",1,,1768354736
SOM54737,04-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Somalia),,7,27,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Ceel Dheer,,Ceel Dheer,3.8491,47.1803,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, an IED planted by Al Shabaab exploded, targeting a Toyota land cruiser carrying civilians in the Magad area on the outskirts of Ceel Dheer town (Ceel Dheer, Galgaduud). 6 civilians were killed and 3 others were injured.",6,,1768354736
SOM54738,04-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, an IED planted by Islamic State Somalia Province targeted a Puntland Dervish Force convoy between Dhemasno and Dhaadaar village (Qandala, Bari). 1 vehicle was hit, 3 soldiers were killed, including a commander, and 5 others were injured.",3,,1768354736
SOM54739,04-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Unidentified Armed Group (Somalia),6,,,0,60,,706,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Gaalkacyo North,6.77,47.63,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, a group of armed men protested and blocked (means unspecified) the access gate of the district council office in Gaalkacyo North town (Gaalkacyo, Mudug). The motive remains unclear.",0,crowd size=no report,1768354736
SOM54740,04-January-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2022-) Special Forces,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Jabad-Cade,1.6285,44.6091,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 4 January 2026, government security forces (Gorgor) defused an IED planted by Al Shabaab in Jawad Ari near Jabad-Cade village (Marka, Lower Shabelle).",0,,1768354736
SOM54741,04-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),Military Forces of Somalia (2022-),8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,K60,1.9243,44.9231,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 4 January 2026, a roadside IED planted by Al Shabaab exploded, targeting AUSSOM UPDF and government security forces (SNA) convoy near K60 village (Afgooye, Lower Shabelle). Al Shabaab claimed to have killed 2 SNA soldiers, and 3 others were injured.",2,,1768354736
